Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
112.9,44,27,9,843,1,0
64.1,135,139,84,758,1,0
102.8,13,3,76,981,1,0
67.8,117,39,89,470,1,0
52.5,15,57,30,134,1,0
89.5,93,75,9,582,1,0
69.3,43,44,46,445,1,0
116.4,123,12,11,61,1,0
65.2,81,93,36,891,1,0
77.3,42,131,9,978,1,0
148.3,5,19,92,973,1,0
122.7,73,64,43,141,1,0
78.4,83,120,40,937,1,0
123.5,61,26,57,888,1,0
79.7,54,122,13,178,1,0
101.2,127,62,17,966,1,0
95.0,117,146,35,620,1,0
121.2,103,72,7,164,1,0
52.9,74,16,88,278,1,0
112.1,93,67,28,340,1,0
125.2,129,85,94,383,1,0
58.2,62,22,7,42,1,0
125.5,118,121,24,164,1,0
77.1,103,106,64,833,1,0
93.5,144,96,43,834,1,0
85.6,35,113,84,828,1,0
93.3,65,111,96,777,1,0
146.7,133,51,81,565,1,0
140.7,95,14,26,873,1,0
99.7,6,38,17,499,1,0
138.5,78,93,48,860,1,0
115.3,113,128,33,434,1,0
56.0,117,70,90,745,1,0
135.1,135,77,18,9,1,0
143.2,139,17,18,855,1,0
91.8,42,19,65,414,1,0
110.1,122,27,11,582,1,0
135.2,107,144,93,565,1,0
89.9,141,16,61,166,1,0
72.2,2,82,1,593,1,0
107.7,108,102,33,584,1,0
147.8,46,84,55,918,1,0
120.0,95,66,56,886,1,0
111.1,121,10,64,83,1,0
120.8,42,145,24,336,1,0
113.2,129,27,52,895,1,0
99.2,82,127,99,655,1,0
58.4,132,20,50,815,1,0
57.9,79,81,33,68,1,0
90.2,14,110,44,997,1,0
132.5,14,74,86,901,1,0
111.5,149,30,61,956,1,0
127.2,100,117,46,418,1,0
91.7,21,90,5,464,1,0
102.2,93,138,70,79,1,0
58.4,40,54,53,362,1,0
133.7,102,19,60,145,1,0
139.6,63,34,13,386,1,0
144.6,43,103,27,643,1,0
106.0,10,147,35,31,1,0
98.56,63,63,95,540,0,0
98.4,64,64,95,561,0,0
98.43,64,65,95,554,0,0
98.38,65,66,95,559,0,0
98.31,66,66,96,550,0,0
98.14,65,64,96,594,0,0
98.04,66,66,97,598,0,0
97.99,66,67,97,602,0,0
97.91,66,67,97,579,0,0
97.99,64,63,98,543,0,0
97.99,64,64,98,700,0,0
97.78,63,64,98,488,0,0
97.7,63,63,97,559,0,0
97.67,64,63,97,567,0,0
97.76,65,64,97,551,0,0
97.99,63,62,98,593,0,0
98.0,62,62,97,614,0,0
98.19,64,63,96,548,0,0
98.36,64,64,97,581,0,0
98.33,64,63,96,585,0,0
98.5,62,62,97,626,0,0
98.27,64,65,97,587,0,0
98.26,64,63,98,570,0,0
98.45,64,65,99,607,0,0
98.24,64,64,99,579,0,0
98.44,63,63,99,606,0,0
98.61,64,63,99,578,0,0
98.8,65,65,99,564,0,0
98.83,67,68,99,601,0,0
98.95,67,66,99,567,0,0
99.0,68,68,99,560,0,0
99.0,67,67,99,553,0,0
98.89,67,66,99,567,0,0
98.94,65,64,98,526,0,0
