Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
59.8,112,83,61,615,1,0
56.6,108,68,4,386,1,0
99.3,72,31,46,720,1,0
93.6,34,96,24,581,1,0
87.4,51,11,53,737,1,0
111.5,16,139,58,414,1,0
73.6,14,90,60,727,1,0
74.2,131,94,69,629,1,0
96.6,40,89,26,328,1,0
67.7,41,94,60,541,1,0
105.2,25,56,6,775,1,0
104.8,143,111,16,416,1,0
134.2,4,133,98,340,1,0
113.0,18,5,95,480,1,0
63.7,10,103,47,55,1,0
102.7,119,44,95,584,1,0
62.3,71,42,6,96,1,0
133.4,117,133,41,476,1,0
64.7,140,109,0,339,1,0
129.8,57,68,76,584,1,0
84.4,46,43,7,767,1,0
84.0,118,64,34,704,1,0
141.1,54,24,23,5,1,0
111.0,64,106,2,629,1,0
85.1,102,131,0,569,1,0
93.1,49,72,22,714,1,0
95.9,53,95,86,167,1,0
147.4,91,105,47,405,1,0
111.1,132,2,1,479,1,0
146.6,117,1,66,742,1,0
95.3,105,130,31,24,1,0
130.2,146,37,17,655,1,0
111.3,145,143,96,430,1,0
101.6,141,62,18,123,1,0
81.3,28,103,49,963,1,0
116.5,76,142,26,215,1,0
127.3,138,84,8,744,1,0
106.2,149,99,48,732,1,0
56.6,119,12,36,751,1,0
71.7,29,57,48,169,1,0
102.5,87,14,97,221,1,0
70.4,6,97,0,549,1,0
80.1,145,19,39,454,1,0
61.3,1,36,12,391,1,0
76.5,123,125,0,284,1,0
52.1,48,13,67,328,1,0
137.0,124,52,17,180,1,0
120.5,95,89,12,772,1,0
133.0,13,141,96,535,1,0
131.3,71,138,15,331,1,0
104.5,79,146,15,695,1,0
141.3,64,97,42,131,1,0
64.9,56,95,66,376,1,0
124.7,28,102,97,481,1,0
148.5,93,132,16,113,1,0
86.0,44,7,72,617,1,0
56.6,46,35,29,515,1,0
56.3,14,123,97,331,1,0
67.8,112,104,72,853,1,0
73.3,34,46,16,54,1,0
98.17,75,76,97,541,0,0
98.15,74,73,97,579,0,0
98.26,76,77,97,589,0,0
98.16,75,76,97,564,0,0
98.02,75,75,97,550,0,0
98.18,75,74,96,530,0,0
97.97,75,76,96,576,0,0
98.03,75,74,96,563,0,0
98.18,75,76,95,596,0,0
98.33,76,75,95,561,0,0
98.25,75,76,96,700,0,0
98.22,74,75,96,505,0,0
98.33,72,71,96,532,0,0
98.29,74,73,96,633,0,0
98.18,76,75,95,617,0,0
98.26,77,78,96,539,0,0
98.03,79,80,97,603,0,0
97.89,78,78,97,581,0,0
97.92,76,75,97,593,0,0
97.83,77,77,97,548,0,0
97.93,75,75,97,591,0,0
97.78,76,76,96,551,0,0
97.65,76,77,96,588,0,0
97.46,76,77,96,579,0,0
97.27,77,76,95,589,0,0
97.31,78,78,95,587,0,0
97.33,76,76,95,587,0,0
97.57,77,76,95,556,0,0
97.34,76,75,95,601,0,0
97.36,75,76,95,532,0,0
97.23,76,77,95,498,0,0
97.37,76,75,95,563,0,0
97.28,75,76,95,579,0,0
97.15,74,75,95,621,0,0
97.25,75,75,95,588,0,0
97.31,76,77,95,592,0,0
97.21,75,74,95,551,0,0
97.36,74,75,95,550,0,0
97.27,75,76,96,539,0,0
97.52,75,76,97,558,0,0
97.76,74,73,97,568,0,0
97.8,75,74,96,566,0,0
97.87,75,75,97,553,0,0
97.81,75,74,96,541,0,0
97.6,76,75,97,550,0,0
97.81,77,76,96,584,0,0
98.01,75,75,96,577,0,0
97.96,74,75,97,548,0,0
98.02,76,75,97,553,0,0
97.85,76,75,98,595,0,0
97.63,77,77,97,491,0,0
97.63,78,78,97,538,0,0
97.84,77,77,98,512,0,0
98.07,77,77,98,700,0,0
97.86,77,76,98,507,0,0
98.09,75,75,99,518,0,0
98.16,76,76,98,561,0,0
98.2,76,77,99,504,0,0
98.2,76,75,99,564,0,0
98.03,76,76,98,569,0,0
97.93,76,75,98,561,0,0
98.06,77,77,97,556,0,0
98.17,76,75,97,576,0,0
98.37,75,74,97,556,0,0
98.59,74,74,96,538,0,0
98.68,74,74,96,555,0,0
98.86,75,76,96,570,0,0
98.96,75,75,97,542,0,0
99.0,73,74,97,543,0,0
98.98,74,74,97,538,0,0
98.87,73,74,96,515,0,0
98.78,74,75,96,504,0,0
98.75,72,72,96,518,0,0
98.7,72,72,97,544,0,0
98.46,72,72,97,509,0,0
98.42,71,70,98,542,0,0
98.19,70,71,99,500,0,0
97.98,70,70,100,506,0,0
98.1,70,70,99,534,0,0
97.95,71,71,98,482,0,0
97.96,72,73,99,518,0,0
98.02,70,71,98,503,0,0
97.97,69,68,98,530,0,0
97.85,68,68,98,548,0,0
98.1,68,68,98,546,0,0
97.97,67,66,99,520,0,0
97.88,65,64,99,542,0,0
97.87,67,66,100,531,0,0
97.79,68,67,99,516,0,0
