Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
80.4,86,33,5,513,1,1
92.0,21,24,85,104,1,1
138.4,114,39,38,534,1,1
94.6,27,124,77,839,1,1
79.9,48,133,51,27,1,1
104.0,73,143,24,146,1,1
142.4,41,94,59,618,1,1
147.9,143,24,58,56,1,1
134.8,91,124,81,212,1,1
77.1,47,49,96,763,1,1
94.5,7,86,26,375,1,1
112.3,31,17,45,386,1,1
89.1,118,114,59,551,1,1
133.3,132,114,61,748,1,1
140.3,113,93,16,413,1,1
118.6,76,142,58,829,1,1
72.7,94,49,22,159,1,1
117.8,8,37,16,669,1,1
81.7,53,146,9,233,1,1
71.5,86,142,45,338,1,1
106.5,30,16,50,237,1,1
50.2,27,127,89,558,1,1
110.3,16,60,24,992,1,1
119.3,1,123,94,625,1,1
72.7,7,43,21,388,1,1
124.6,94,93,73,353,1,1
76.4,84,27,55,241,1,1
122.7,129,55,36,467,1,1
110.8,89,60,56,427,1,1
115.0,23,11,77,695,1,1
136.8,99,100,44,101,1,1
68.8,75,138,34,457,1,1
78.3,120,58,24,862,1,1
131.4,131,27,29,932,1,1
54.9,61,86,46,897,1,1
85.5,112,135,36,956,1,1
54.3,132,39,99,20,1,1
139.4,102,95,99,549,1,1
84.5,89,81,76,359,1,1
56.8,52,3,63,556,1,1
91.8,120,44,80,51,1,1
84.2,27,8,6,864,1,1
96.1,57,48,73,999,1,1
53.0,116,143,71,686,1,1
97.3,49,64,19,399,1,1
99.4,65,135,26,747,1,1
138.6,39,91,50,713,1,1
148.7,97,118,7,711,1,1
136.7,144,54,50,230,1,1
64.8,98,103,0,391,1,1
96.3,10,114,64,860,1,1
78.6,56,96,2,344,1,1
111.5,18,112,6,111,1,1
92.4,89,53,80,45,1,1
60.3,144,108,91,533,1,1
110.1,47,54,30,740,1,1
148.1,77,87,99,96,1,1
68.4,114,48,26,247,1,1
70.3,0,93,13,396,1,1
141.5,108,36,5,642,1,1
98.68,80,80,92,763,0,1
98.55,82,84,92,767,0,1
98.58,85,83,91,780,0,1
98.53,83,83,90,757,0,1
98.3,82,80,91,777,0,1
98.05,80,81,90,786,0,1
98.26,80,79,90,760,0,1
98.41,80,79,90,769,0,1
98.35,80,80,90,794,0,1
98.2,81,82,90,795,0,1
98.31,80,79,90,900,0,1
98.47,80,81,90,746,0,1
98.34,80,78,91,758,0,1
98.51,80,82,90,768,0,1
98.76,80,79,92,782,0,1
98.84,80,79,93,793,0,1
98.63,81,83,94,777,0,1
98.87,80,82,93,758,0,1
98.95,80,78,95,806,0,1
99.0,80,80,94,806,0,1
98.93,80,79,95,806,0,1
98.91,80,80,94,813,0,1
98.67,81,79,95,795,0,1
98.48,80,82,93,809,0,1
98.54,80,81,95,780,0,1
98.43,80,78,93,780,0,1
98.32,80,79,93,763,0,1
98.19,80,80,92,760,0,1
98.4,80,81,92,759,0,1
98.16,80,81,93,740,0,1
98.15,80,80,92,771,0,1
98.38,80,80,90,796,0,1
98.42,81,80,90,796,0,1
98.37,83,81,90,730,0,1
98.54,81,82,91,760,0,1
98.37,80,81,90,768,0,1
98.56,82,84,91,736,0,1
98.37,84,83,90,765,0,1
98.14,86,84,91,736,0,1
97.97,84,85,93,758,0,1
97.78,82,84,92,777,0,1
97.89,83,82,90,754,0,1
97.91,82,81,90,736,0,1
97.8,83,84,90,775,0,1
97.96,81,81,90,729,0,1
98.06,83,84,91,769,0,1
98.11,81,83,93,772,0,1
98.23,80,82,93,759,0,1
98.35,81,80,92,776,0,1
98.43,81,83,94,774,0,1
98.32,83,81,93,900,0,1
98.14,81,81,95,697,0,1
97.98,82,81,95,776,0,1
98.23,82,83,94,706,0,1
98.12,83,83,93,732,0,1
98.32,84,85,94,740,0,1
98.27,87,85,92,708,0,1
98.51,87,87,93,716,0,1
