Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
101.3,7,98,48,966,1,1
112.7,3,138,99,273,1,1
100.8,19,33,71,126,1,1
121.6,90,109,12,181,1,1
135.6,54,57,78,113,1,1
83.3,37,119,34,628,1,1
95.0,66,73,14,352,1,1
144.5,35,83,15,190,1,1
61.0,24,30,2,653,1,1
139.9,114,115,92,271,1,1
87.2,64,86,16,102,1,1
130.1,17,116,77,414,1,1
101.2,147,27,51,399,1,1
132.7,108,52,52,878,1,1
117.0,128,48,38,454,1,1
64.0,119,0,25,73,1,1
53.0,148,45,30,498,1,1
66.1,148,41,42,605,1,1
113.3,9,102,92,754,1,1
78.4,130,86,28,180,1,1
114.3,66,28,8,165,1,1
123.8,146,26,5,38,1,1
105.4,53,81,8,10,1,1
59.8,74,61,73,982,1,1
143.6,33,84,8,436,1,1
83.8,39,89,30,825,1,1
88.1,34,7,1,221,1,1
95.5,102,112,41,655,1,1
68.0,83,128,33,198,1,1
60.3,61,47,53,358,1,1
148.1,5,34,19,163,1,1
73.9,129,51,44,418,1,1
78.5,11,29,84,555,1,1
89.4,87,4,79,783,1,1
132.7,135,142,45,380,1,1
89.1,123,102,64,541,1,1
53.7,93,98,39,890,1,1
53.1,67,52,86,379,1,1
53.1,33,46,24,687,1,1
66.1,67,5,94,270,1,1
136.6,76,117,75,926,1,1
97.7,56,119,40,974,1,1
127.7,118,118,18,242,1,1
119.1,9,91,36,241,1,1
142.3,2,54,56,980,1,1
79.8,44,80,50,731,1,1
124.2,50,49,35,897,1,1
91.0,108,62,76,857,1,1
127.0,121,28,5,365,1,1
139.5,73,24,49,465,1,1
104.8,25,1,94,82,1,1
130.7,117,110,91,221,1,1
111.8,19,0,66,880,1,1
55.4,112,56,86,927,1,1
68.5,136,93,82,571,1,1
127.7,133,140,87,583,1,1
64.7,51,77,25,380,1,1
96.3,142,12,9,838,1,1
117.3,94,130,10,230,1,1
128.6,92,68,99,57,1,1
99.86,93,94,95,542,0,1
99.73,91,91,95,554,0,1
99.95,90,90,96,571,0,1
99.81,91,91,96,590,0,1
99.59,90,89,96,590,0,1
99.76,89,89,96,544,0,1
99.63,89,88,96,538,0,1
99.62,91,90,97,562,0,1
99.48,89,90,98,539,0,1
99.24,88,88,99,558,0,1
99.04,87,88,98,700,0,1
99.0,88,89,98,486,0,1
