Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
76.4,69,122,41,72,1,0
86.6,94,86,26,333,1,0
145.8,121,60,33,7,1,0
59.6,74,27,87,283,1,0
64.8,76,125,57,224,1,0
90.3,47,26,89,559,1,0
119.5,139,118,85,641,1,0
111.8,92,38,75,647,1,0
69.9,78,93,64,520,1,0
107.8,114,135,15,921,1,0
123.9,61,49,80,576,1,0
79.5,96,130,82,859,1,0
143.3,67,86,73,395,1,0
105.3,89,135,77,945,1,0
80.3,17,64,18,520,1,0
94.0,147,133,37,798,1,0
69.6,107,90,68,246,1,0
118.8,80,137,94,628,1,0
108.3,23,129,80,790,1,0
133.5,118,88,25,255,1,0
78.2,92,85,73,751,1,0
100.9,24,74,45,665,1,0
138.8,79,123,16,720,1,0
62.7,128,131,5,985,1,0
117.3,55,116,99,826,1,0
134.8,134,55,88,9,1,0
55.4,128,121,79,502,1,0
77.9,147,117,75,412,1,0
55.6,5,10,95,364,1,0
85.7,119,48,0,709,1,0
75.6,17,132,89,720,1,0
145.5,119,15,32,945,1,0
103.8,86,121,21,908,1,0
116.3,78,148,1,945,1,0
66.6,106,88,59,430,1,0
102.8,95,97,61,0,1,0
129.0,101,9,49,115,1,0
118.7,115,92,76,268,1,0
91.1,143,115,65,704,1,0
80.0,93,61,87,415,1,0
139.5,89,38,4,586,1,0
65.2,72,141,37,451,1,0
90.5,122,61,55,834,1,0
50.1,104,143,43,437,1,0
135.3,138,101,9,447,1,0
69.6,111,26,92,936,1,0
95.0,23,57,55,432,1,0
68.5,48,48,16,691,1,0
144.9,16,139,74,73,1,0
54.3,126,110,41,578,1,0
113.7,70,77,90,136,1,0
99.2,139,89,21,956,1,0
97.1,107,91,77,640,1,0
68.3,140,53,67,794,1,0
53.0,102,110,35,964,1,0
93.2,139,135,18,728,1,0
107.4,29,30,50,848,1,0
131.7,90,128,14,175,1,0
92.3,148,49,1,32,1,0
136.3,132,95,51,959,1,0
97.42,75,74,98,544,0,0
97.56,75,76,98,535,0,0
97.33,76,77,99,567,0,0
97.42,76,77,99,572,0,0
97.44,74,73,100,599,0,0
97.32,72,72,100,528,0,0
97.33,71,72,99,542,0,0
97.31,71,72,99,579,0,0
97.24,70,71,99,583,0,0
97.37,71,71,99,626,0,0
97.32,71,71,98,700,0,0
97.39,71,71,98,505,0,0
97.51,72,73,98,565,0,0
97.33,73,73,98,576,0,0
97.41,73,72,98,609,0,0
97.49,73,73,97,584,0,0
97.46,75,75,97,589,0,0
97.39,77,76,98,600,0,0
97.34,78,78,98,577,0,0
97.33,77,77,99,558,0,0
97.29,79,80,100,588,0,0
97.25,78,79,100,592,0,0
97.28,76,75,100,577,0,0
97.1,75,74,99,592,0,0
97.02,75,74,99,595,0,0
97.2,75,74,99,585,0,0
97.07,74,74,99,593,0,0
97.0,73,73,98,582,0,0
97.0,74,74,97,586,0,0
