Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
146.0,127,19,3,890,1,0
114.2,65,79,55,593,1,0
136.2,83,10,94,386,1,0
65.1,73,61,48,221,1,0
91.4,16,87,83,193,1,0
115.4,149,76,38,762,1,0
105.0,148,70,33,723,1,0
89.4,13,135,15,607,1,0
130.4,74,1,19,398,1,0
76.9,11,25,62,95,1,0
63.3,101,91,24,174,1,0
57.2,31,138,14,216,1,0
67.9,107,42,32,257,1,0
106.3,71,64,66,904,1,0
92.6,35,115,95,51,1,0
63.0,149,131,67,141,1,0
76.9,36,113,19,449,1,0
100.2,144,137,38,108,1,0
133.7,84,25,76,740,1,0
56.0,110,17,2,694,1,0
65.2,98,2,58,152,1,0
92.4,62,28,33,430,1,0
121.6,116,52,62,93,1,0
105.8,4,130,77,583,1,0
99.2,123,7,75,399,1,0
134.6,35,20,77,87,1,0
115.9,32,120,0,777,1,0
119.1,58,90,56,682,1,0
144.0,146,93,7,522,1,0
93.6,112,107,13,668,1,0
127.0,5,6,44,967,1,0
122.1,118,107,46,370,1,0
124.6,17,87,63,535,1,0
136.7,147,59,53,955,1,0
53.9,97,75,21,95,1,0
115.2,64,79,17,39,1,0
64.6,82,88,0,719,1,0
50.2,139,101,95,395,1,0
146.8,33,82,48,666,1,0
70.0,38,9,89,748,1,0
139.0,48,30,30,918,1,0
100.9,52,145,22,82,1,0
109.3,137,121,20,29,1,0
142.7,70,109,77,270,1,0
76.5,149,1,85,952,1,0
50.2,114,5,91,536,1,0
102.9,28,69,22,350,1,0
86.5,118,28,41,844,1,0
92.6,93,77,98,873,1,0
148.0,3,63,14,874,1,0
61.5,13,24,93,296,1,0
129.5,113,88,84,665,1,0
114.3,32,136,39,741,1,0
117.0,85,105,35,482,1,0
91.5,145,18,46,121,1,0
113.6,82,118,75,408,1,0
55.1,148,113,4,564,1,0
113.9,74,87,99,44,1,0
63.2,96,31,62,494,1,0
54.2,114,141,84,321,1,0
97.21,70,69,99,541,0,0
97.06,70,69,99,569,0,0
97.03,71,70,100,538,0,0
97.24,73,73,99,563,0,0
97.23,73,73,100,580,0,0
97.29,74,74,100,605,0,0
97.11,73,73,100,528,0,0
97.0,72,72,99,585,0,0
97.0,71,72,100,565,0,0
97.0,69,70,99,568,0,0
97.0,69,69,99,700,0,0
97.09,71,72,99,461,0,0
97.15,72,71,100,542,0,0
97.0,74,74,100,579,0,0
97.0,72,72,100,588,0,0
97.21,72,72,100,569,0,0
97.11,74,75,100,614,0,0
97.2,72,71,99,584,0,0
97.44,71,70,99,623,0,0
97.34,71,71,100,614,0,0
97.3,70,71,100,542,0,0
97.13,72,72,99,615,0,0
97.0,71,70,98,599,0,0
97.08,70,70,99,611,0,0
97.08,71,71,99,575,0,0
97.12,73,74,100,567,0,0
97.04,71,71,100,567,0,0
97.0,70,69,99,624,0,0
97.0,70,71,99,579,0,0
97.05,69,69,100,576,0,0
97.0,68,69,100,603,0,0
97.24,69,70,100,581,0,0
97.01,71,70,99,597,0,0
97.0,70,70,100,521,0,0
97.0,70,71,99,524,0,0
97.0,69,68,99,558,0,0
97.0,70,71,99,590,0,0
97.18,71,70,98,564,0,0
97.3,72,73,99,579,0,0
97.22,70,70,98,549,0,0
97.18,71,70,98,557,0,0
97.4,71,71,97,539,0,0
97.5,71,72,96,579,0,0
97.46,72,71,96,598,0,0
97.63,73,74,95,550,0,0
97.67,74,74,95,590,0,0
97.75,75,76,96,575,0,0
97.57,75,74,96,580,0,0
97.36,76,75,97,533,0,0
97.21,77,76,96,564,0,0
97.0,77,78,97,538,0,0
97.0,77,77,98,697,0,0
97.0,75,74,99,462,0,0
97.01,77,78,99,527,0,0
97.2,76,76,99,548,0,0
97.15,77,77,99,541,0,0
97.06,75,76,99,562,0,0
97.15,74,73,99,567,0,0
97.04,74,73,99,553,0,0
97.05,73,73,100,562,0,0
97.15,72,72,100,560,0,0
97.14,74,74,100,561,0,0
97.0,72,71,100,575,0,0
97.1,72,71,100,583,0,0
97.1,74,74,100,510,0,0
97.16,75,74,100,533,0,0
97.0,75,75,99,569,0,0
97.0,75,75,98,551,0,0
97.0,74,74,99,540,0,0
97.13,73,74,98,537,0,0
97.26,74,73,99,536,0,0
97.38,73,74,99,517,0,0
97.43,75,76,99,525,0,0
97.19,77,77,99,519,0,0
97.29,79,80,98,496,0,0
97.51,79,78,98,505,0,0
97.27,78,78,99,511,0,0
97.11,78,78,100,506,0,0
97.02,76,77,100,478,0,0
97.0,75,75,100,508,0,0
97.0,75,75,99,520,0,0
97.0,75,76,100,506,0,0
97.0,77,77,99,532,0,0
97.0,78,79,100,546,0,0
97.24,78,78,99,526,0,0
97.09,76,75,99,499,0,0
97.24,77,76,100,561,0,0
97.22,75,74,100,525,0,0
97.45,76,77,100,523,0,0
97.34,77,76,99,481,0,0
97.51,77,77,99,529,0,0
97.54,79,80,99,525,0,0
97.29,80,81,99,700,0,0
97.19,80,80,98,448,0,0
97.0,80,80,98,527,0,0
97.0,80,80,99,499,0,0
97.0,78,77,99,483,0,0
97.0,77,77,98,512,0,0
97.03,77,78,99,538,0,0
97.24,76,77,99,527,0,0
97.35,76,77,99,594,0,0
97.1,75,76,98,572,0,0
97.03,76,77,98,540,0,0
97.22,77,76,98,608,0,0
97.23,77,77,97,565,0,0
97.09,76,76,97,589,0,0
97.0,75,74,98,582,0,0
97.0,76,76,97,566,0,0
97.0,75,74,98,573,0,0
97.0,74,73,97,569,0,0
97.04,73,72,96,545,0,0
97.08,75,76,97,547,0,0
97.05,74,75,97,562,0,0
97.22,72,73,96,611,0,0
97.0,71,71,95,610,0,0
97.15,70,69,95,575,0,0
97.0,68,68,95,603,0,0
97.06,67,66,95,582,0,0
97.09,67,67,95,569,0,0
97.26,66,67,95,559,0,0
97.33,66,65,95,586,0,0
97.1,67,66,95,599,0,0
97.1,67,67,95,588,0,0
97.07,68,68,95,584,0,0
97.0,70,70,95,540,0,0
97.0,71,70,95,550,0,0
97.16,70,69,95,564,0,0
97.36,71,70,95,587,0,0
97.23,71,70,95,537,0,0
97.4,69,70,96,552,0,0
97.16,71,70,95,589,0,0
97.04,70,70,95,547,0,0
97.0,71,72,95,562,0,0
97.11,72,73,95,599,0,0
97.3,74,73,95,552,0,0
97.52,76,75,95,589,0,0
97.39,76,76,95,574,0,0
97.51,77,77,95,594,0,0
97.29,78,79,96,574,0,0
97.09,80,79,95,500,0,0
97.24,78,77,95,530,0,0
97.13,79,78,95,700,0,0
97.02,80,81,95,498,0,0
97.0,79,79,95,558,0,0
97.21,77,76,95,550,0,0
97.02,79,79,95,527,0,0
97.0,78,78,95,476,0,0
97.08,80,81,95,582,0,0
97.05,78,78,95,573,0,0
97.03,78,79,96,527,0,0
97.0,77,78,95,528,0,0
97.0,76,77,96,562,0,0
97.0,76,77,95,557,0,0
97.0,74,75,95,529,0,0
97.03,75,74,95,559,0,0
97.27,75,74,95,556,0,0
97.24,75,75,95,547,0,0
97.17,74,74,95,504,0,0
97.25,75,74,95,555,0,0
97.11,76,76,95,516,0,0
97.04,78,77,95,550,0,0
97.19,78,77,95,553,0,0
97.08,77,78,95,535,0,0
97.0,78,79,95,545,0,0
97.0,76,76,95,577,0,0
97.0,78,79,95,584,0,0
97.0,78,78,95,563,0,0
97.03,80,79,95,587,0,0
97.0,80,80,95,523,0,0
97.0,80,79,95,534,0,0
97.0,80,81,95,535,0,0
97.23,80,81,95,540,0,0
97.46,78,79,96,489,0,0
97.4,78,79,95,498,0,0
97.42,78,78,95,524,0,0
97.25,78,77,95,475,0,0
97.3,76,77,95,525,0,0
97.07,77,76,95,514,0,0
97.06,77,78,96,469,0,0
97.19,78,78,97,475,0,0
65.8,118,85,6,678,1,0
55.7,104,146,2,100,1,0
55.2,117,24,59,645,1,0
71.3,33,56,65,200,1,0
63.2,41,95,82,158,1,0
92.2,115,41,66,878,1,0
75.1,92,79,5,419,1,0
146.0,67,145,49,397,1,0
81.3,101,122,87,407,1,0
83.9,63,64,70,929,1,0
87.7,121,89,18,272,1,0
132.5,128,98,14,417,1,0
60.3,60,123,68,577,1,0
80.2,104,100,45,106,1,0
88.0,113,132,96,968,1,0
69.6,149,27,44,103,1,0
136.9,93,39,99,108,1,0
74.4,143,41,9,879,1,0
77.5,91,80,3,561,1,0
138.5,119,109,65,679,1,0
94.7,70,4,14,481,1,0
64.8,41,102,99,766,1,0
135.4,27,20,27,515,1,0
102.4,74,20,14,853,1,0
96.9,22,67,87,501,1,0
84.1,135,140,1,151,1,0
115.8,126,17,66,873,1,0
83.0,56,1,80,54,1,0
120.2,28,118,45,749,1,0
62.0,34,98,36,545,1,0
115.0,129,145,38,283,1,0
146.5,124,87,15,678,1,0
109.8,102,149,52,389,1,0
135.2,84,104,78,301,1,0
132.2,119,145,88,387,1,0
68.5,21,121,64,401,1,0
149.9,33,88,39,563,1,0
79.8,13,3,44,354,1,0
131.8,137,65,71,468,1,0
126.5,14,89,15,308,1,0
132.5,135,135,14,781,1,0
87.2,139,45,87,540,1,0
60.6,50,40,38,287,1,0
63.3,21,94,20,453,1,0
149.5,69,66,4,56,1,0
69.2,102,134,26,212,1,0
99.2,4,38,18,62,1,0
96.5,26,4,31,414,1,0
141.2,148,67,40,983,1,0
120.6,116,58,71,929,1,0
110.0,14,85,13,423,1,0
109.0,84,136,98,493,1,0
104.6,8,130,53,820,1,0
67.5,134,133,90,798,1,0
65.7,83,115,17,663,1,0
75.9,54,83,78,245,1,0
143.2,104,21,29,788,1,0
149.3,120,22,36,1,1,0
75.1,10,8,56,19,1,0
71.5,21,62,37,907,1,0
