Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
73.8,2,114,5,288,1,0
115.4,63,134,40,821,1,0
100.5,12,24,2,706,1,0
123.7,60,7,70,519,1,0
95.1,115,76,48,232,1,0
110.0,48,127,91,475,1,0
143.7,77,18,15,23,1,0
149.4,146,90,25,236,1,0
118.3,92,44,30,138,1,0
65.4,126,2,33,245,1,0
106.6,25,92,11,538,1,0
121.1,5,119,67,532,1,0
139.5,95,57,76,27,1,0
97.7,35,11,35,922,1,0
123.0,115,91,66,256,1,0
123.3,31,47,99,685,1,0
82.0,69,64,14,375,1,0
112.6,101,94,3,186,1,0
70.5,30,117,1,322,1,0
101.1,99,50,93,290,1,0
127.3,142,149,56,978,1,0
65.4,61,137,89,282,1,0
123.9,135,91,41,584,1,0
66.2,149,71,92,706,1,0
112.8,63,72,83,621,1,0
80.1,105,76,62,928,1,0
76.5,107,66,64,551,1,0
88.7,12,73,0,312,1,0
123.0,143,28,42,931,1,0
140.9,1,22,59,488,1,0
129.9,44,53,37,551,1,0
147.4,10,3,98,396,1,0
128.7,72,81,15,383,1,0
135.8,18,127,28,460,1,0
122.5,96,137,42,44,1,0
96.9,64,57,38,442,1,0
66.7,14,20,96,825,1,0
129.7,15,23,73,65,1,0
81.2,43,54,10,786,1,0
117.8,63,26,1,210,1,0
133.6,120,7,11,204,1,0
65.5,61,45,35,267,1,0
135.3,44,67,31,883,1,0
70.3,82,65,48,281,1,0
84.8,119,126,61,810,1,0
67.1,66,68,63,786,1,0
81.1,9,1,11,818,1,0
99.3,98,132,15,916,1,0
82.7,71,121,63,136,1,0
93.1,12,52,57,523,1,0
63.3,31,147,39,679,1,0
135.9,107,0,31,146,1,0
88.7,5,97,21,629,1,0
75.3,59,126,4,729,1,0
80.7,148,92,16,209,1,0
91.7,15,71,20,984,1,0
68.2,105,11,66,940,1,0
109.6,114,133,74,800,1,0
94.3,88,81,30,422,1,0
118.4,102,87,57,91,1,0
98.48,76,75,98,586,0,0
98.28,75,76,98,568,0,0
98.45,75,75,98,588,0,0
98.23,76,76,98,579,0,0
98.16,75,75,98,592,0,0
98.0,76,76,98,576,0,0
98.09,77,78,99,570,0,0
98.05,78,79,98,571,0,0
97.96,79,78,99,561,0,0
97.76,79,79,99,584,0,0
97.53,80,81,99,700,0,0
97.62,78,77,100,510,0,0
97.45,77,78,99,580,0,0
97.41,75,76,99,550,0,0
97.19,74,73,99,583,0,0
97.21,74,74,100,569,0,0
97.12,74,75,100,575,0,0
97.09,75,74,99,599,0,0
97.0,74,75,99,550,0,0
97.0,73,74,98,607,0,0
97.19,72,72,98,568,0,0
97.12,71,71,99,602,0,0
97.0,72,73,99,596,0,0
97.02,71,71,98,594,0,0
97.15,69,70,98,575,0,0
97.29,68,67,97,555,0,0
97.31,70,71,97,542,0,0
97.15,72,71,97,579,0,0
97.09,72,73,97,558,0,0
97.18,73,73,98,556,0,0
97.25,72,72,98,561,0,0
97.03,72,72,98,587,0,0
97.06,71,71,98,547,0,0
97.0,70,71,99,561,0,0
97.23,70,70,98,514,0,0
97.4,71,70,99,576,0,0
97.44,73,73,99,563,0,0
97.32,72,73,99,507,0,0
97.27,70,71,99,539,0,0
97.23,70,70,99,567,0,0
97.41,71,72,99,542,0,0
97.62,70,69,98,531,0,0
97.86,70,69,98,573,0,0
98.07,71,71,98,570,0,0
97.94,70,71,99,576,0,0
98.06,71,72,99,569,0,0
98.1,69,68,98,558,0,0
98.34,70,70,98,506,0,0
98.12,72,72,99,566,0,0
97.88,73,72,98,562,0,0
97.66,72,73,99,534,0,0
97.44,73,73,100,700,0,0
97.58,74,74,99,493,0,0
97.64,73,72,100,535,0,0
97.74,72,71,100,548,0,0
97.97,71,72,99,523,0,0
97.79,70,69,98,569,0,0
97.6,71,72,98,535,0,0
97.43,71,72,99,522,0,0
97.56,70,71,100,550,0,0
97.48,71,71,99,552,0,0
97.73,71,72,100,542,0,0
97.89,71,71,100,543,0,0
97.73,69,69,99,525,0,0
97.92,71,71,99,520,0,0
97.82,72,72,99,561,0,0
97.97,73,73,99,568,0,0
97.86,73,74,99,505,0,0
97.75,73,72,99,541,0,0
97.79,72,72,100,517,0,0
97.73,71,72,100,529,0,0
97.9,71,72,100,535,0,0
98.0,72,72,100,514,0,0
98.18,74,75,100,487,0,0
98.19,75,74,99,509,0,0
98.39,77,76,100,509,0,0
98.14,79,78,99,482,0,0
98.14,77,77,99,490,0,0
98.34,76,76,99,530,0,0
98.36,77,76,99,524,0,0
98.55,77,76,98,514,0,0
98.63,75,76,98,500,0,0
98.58,77,77,98,517,0,0
98.79,75,76,98,572,0,0
98.58,75,76,98,496,0,0
98.63,73,73,99,496,0,0
98.85,74,75,100,507,0,0
98.85,73,74,100,509,0,0
98.91,73,72,100,518,0,0
98.91,71,70,99,529,0,0
99.0,71,70,99,527,0,0
99.0,71,70,99,492,0,0
98.82,71,71,98,548,0,0
98.67,71,72,99,521,0,0
98.48,72,73,98,488,0,0
98.68,73,74,97,551,0,0
98.58,73,73,97,700,0,0
98.6,72,73,98,435,0,0
98.83,72,72,98,499,0,0
98.82,71,71,97,520,0,0
98.63,71,72,98,530,0,0
98.45,69,70,97,570,0,0
98.64,70,71,97,555,0,0
98.66,69,70,97,531,0,0
98.66,70,69,98,551,0,0
98.47,72,71,98,570,0,0
98.47,72,72,98,573,0,0
98.54,72,72,97,610,0,0
98.63,71,70,98,613,0,0
98.42,70,70,98,578,0,0
98.21,72,71,97,563,0,0
98.25,73,73,96,586,0,0
98.27,74,74,97,585,0,0
98.25,76,75,98,538,0,0
98.42,74,73,98,575,0,0
98.38,73,74,99,618,0,0
98.25,71,70,99,544,0,0
98.42,73,74,100,565,0,0
98.38,72,73,100,586,0,0
98.34,74,73,99,610,0,0
98.22,73,72,100,627,0,0
98.24,73,73,99,618,0,0
98.11,71,70,99,602,0,0
97.94,71,72,99,552,0,0
98.08,69,68,98,556,0,0
98.07,69,70,98,586,0,0
98.24,68,69,97,596,0,0
98.17,66,65,97,613,0,0
98.16,66,67,97,581,0,0
98.37,66,67,97,600,0,0
98.55,64,65,96,585,0,0
98.32,65,65,96,559,0,0
98.39,65,66,96,562,0,0
98.48,66,66,95,526,0,0
98.33,67,68,96,584,0,0
98.08,69,69,97,525,0,0
98.17,67,67,96,586,0,0
97.97,67,68,96,566,0,0
98.07,68,69,96,580,0,0
98.19,69,69,96,700,0,0
98.39,70,71,97,531,0,0
98.2,70,71,96,541,0,0
98.34,70,69,96,496,0,0
98.4,68,68,97,555,0,0
98.55,69,68,96,522,0,0
98.46,71,71,97,546,0,0
98.49,71,71,97,539,0,0
98.54,71,70,97,547,0,0
98.31,72,72,98,529,0,0
98.43,72,71,99,542,0,0
98.19,71,70,98,518,0,0
98.2,72,72,99,530,0,0
98.0,73,74,99,550,0,0
97.8,71,70,99,530,0,0
97.7,70,69,98,506,0,0
97.75,70,69,98,537,0,0
97.84,71,72,97,563,0,0
98.02,70,70,97,545,0,0
98.03,72,72,97,573,0,0
98.15,72,73,97,522,0,0
98.15,73,72,97,552,0,0
98.01,71,70,98,544,0,0
97.86,71,71,97,575,0,0
98.07,71,70,98,550,0,0
97.94,73,73,99,530,0,0
98.02,74,74,99,524,0,0
97.96,74,74,100,537,0,0
98.1,73,74,99,508,0,0
97.97,73,74,100,538,0,0
98.06,71,72,100,563,0,0
