Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
52.4,47,12,10,82,1,1
148.8,117,130,2,462,1,1
81.6,91,34,78,135,1,1
56.3,22,78,8,651,1,1
67.2,77,45,90,321,1,1
53.7,127,54,28,765,1,1
101.1,132,28,63,212,1,1
56.4,9,114,12,545,1,1
76.7,86,136,18,164,1,1
84.4,129,8,96,340,1,1
65.2,41,139,5,548,1,1
114.5,54,4,6,813,1,1
123.6,145,78,5,905,1,1
55.7,118,82,17,95,1,1
57.9,27,85,57,330,1,1
102.7,21,145,38,436,1,1
75.5,83,122,94,929,1,1
133.2,53,63,2,715,1,1
106.4,100,61,78,242,1,1
56.3,138,22,2,624,1,1
68.7,29,60,18,347,1,1
131.6,97,54,88,756,1,1
121.2,28,105,4,673,1,1
132.5,51,122,5,945,1,1
124.5,134,131,78,419,1,1
126.3,148,10,23,90,1,1
122.4,31,92,24,235,1,1
57.5,96,2,5,414,1,1
55.5,56,71,95,70,1,1
120.6,111,3,39,246,1,1
121.7,75,97,68,259,1,1
90.0,5,48,12,106,1,1
59.3,19,31,62,423,1,1
146.6,68,134,28,875,1,1
102.0,124,39,3,121,1,1
144.8,61,86,98,830,1,1
68.6,22,24,25,505,1,1
89.4,116,114,85,620,1,1
147.1,72,79,28,781,1,1
61.5,136,130,39,991,1,1
54.7,23,146,10,499,1,1
130.5,50,65,19,401,1,1
56.3,121,94,82,399,1,1
103.1,58,22,25,754,1,1
133.6,93,130,58,424,1,1
106.6,21,81,40,763,1,1
130.7,67,120,92,241,1,1
121.7,116,5,84,102,1,1
102.2,87,8,84,167,1,1
103.2,75,86,12,714,1,1
146.9,94,83,57,699,1,1
128.4,69,39,0,310,1,1
79.7,43,58,26,818,1,1
91.2,148,58,45,931,1,1
95.1,95,67,99,741,1,1
108.6,36,140,97,455,1,1
98.5,47,9,90,979,1,1
96.9,94,37,67,712,1,1
135.0,134,64,64,360,1,1
98.7,60,4,55,131,1,1
98.04,80,80,91,563,0,1
97.84,80,81,91,561,0,1
97.83,81,80,90,574,0,1
98.07,81,81,90,566,0,1
97.93,82,81,91,567,0,1
97.86,83,83,91,610,0,1
97.97,84,84,91,584,0,1
98.06,85,84,90,555,0,1
97.94,85,86,91,595,0,1
97.94,83,84,90,630,0,1
97.9,83,83,90,700,0,1
97.97,81,80,90,534,0,1
98.06,82,81,90,581,0,1
98.03,80,81,91,549,0,1
98.21,80,80,92,598,0,1
98.13,81,80,91,615,0,1
98.27,81,80,91,558,0,1
98.3,82,83,92,567,0,1
98.3,81,80,92,607,0,1
98.2,81,80,91,579,0,1
98.1,81,81,92,587,0,1
98.22,81,80,91,623,0,1
