Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
69.3,48,27,4,737,1,0
57.9,55,69,51,159,1,0
99.2,122,84,65,619,1,0
114.8,24,101,10,707,1,0
86.7,99,20,14,228,1,0
101.4,43,62,26,534,1,0
137.7,116,116,64,954,1,0
83.3,1,139,30,391,1,0
140.0,94,140,40,386,1,0
95.8,121,15,63,771,1,0
94.8,99,135,3,303,1,0
53.4,103,90,83,67,1,0
75.5,62,41,17,843,1,0
51.0,149,28,49,316,1,0
57.7,76,32,31,653,1,0
111.4,146,52,16,557,1,0
78.7,18,146,80,185,1,0
101.6,36,140,2,751,1,0
114.4,42,85,35,997,1,0
67.8,64,7,24,662,1,0
103.8,71,81,3,377,1,0
65.2,71,14,18,78,1,0
66.6,79,66,90,130,1,0
95.6,144,91,11,3,1,0
138.5,8,7,28,249,1,0
110.9,70,64,64,446,1,0
123.1,91,34,10,160,1,0
69.2,100,67,74,981,1,0
73.0,97,89,70,811,1,0
57.0,97,27,11,89,1,0
58.4,99,0,13,851,1,0
95.1,10,83,92,583,1,0
76.8,148,135,94,496,1,0
75.2,133,85,24,77,1,0
114.2,121,67,44,173,1,0
144.9,9,68,64,66,1,0
100.1,149,54,92,184,1,0
107.3,20,88,43,315,1,0
130.1,5,15,34,416,1,0
59.7,146,84,44,321,1,0
92.7,52,71,67,551,1,0
52.1,65,43,85,350,1,0
90.5,122,67,99,580,1,0
144.3,78,13,69,623,1,0
133.6,71,64,47,402,1,0
69.9,126,22,19,499,1,0
54.7,6,27,11,791,1,0
61.2,140,124,35,331,1,0
130.4,75,129,52,344,1,0
91.7,26,86,68,337,1,0
63.4,56,83,7,777,1,0
76.7,147,95,27,982,1,0
125.4,128,1,20,124,1,0
99.0,40,48,74,438,1,0
106.9,77,126,4,432,1,0
141.6,116,19,16,139,1,0
67.4,26,137,31,23,1,0
60.5,52,32,79,470,1,0
106.2,39,132,11,644,1,0
120.4,95,64,8,300,1,0
97.41,71,70,97,542,0,0
97.31,70,70,96,523,0,0
97.51,69,70,95,603,0,0
97.36,71,71,96,612,0,0
97.28,72,72,97,577,0,0
97.29,73,74,97,586,0,0
97.42,74,74,97,550,0,0
97.32,74,75,97,620,0,0
97.44,75,76,97,618,0,0
97.65,75,76,96,579,0,0
97.55,75,74,96,700,0,0
97.78,75,76,96,487,0,0
97.68,77,76,96,580,0,0
97.47,78,78,97,585,0,0
97.32,77,78,97,533,0,0
97.42,78,77,98,597,0,0
97.36,77,78,99,603,0,0
97.52,76,75,98,593,0,0
97.64,78,77,99,551,0,0
97.45,78,78,100,586,0,0
97.61,79,79,100,596,0,0
97.81,80,79,99,600,0,0
98.0,80,80,99,564,0,0
97.96,79,80,100,589,0,0
97.81,80,79,100,554,0,0
97.8,78,77,100,577,0,0
97.6,77,76,100,580,0,0
97.68,78,79,100,576,0,0
97.52,77,76,100,593,0,0
97.33,79,78,99,586,0,0
97.35,77,76,99,586,0,0
97.49,79,78,98,571,0,0
97.71,78,77,97,566,0,0
97.59,79,78,96,616,0,0
97.61,78,78,96,549,0,0
97.7,76,77,97,586,0,0
97.73,75,75,96,572,0,0
97.78,73,72,96,545,0,0
97.95,72,71,97,539,0,0
97.76,71,72,97,553,0,0
97.69,70,70,98,575,0,0
97.9,70,70,98,578,0,0
97.92,70,70,98,579,0,0
97.94,69,70,99,530,0,0
97.8,69,68,98,588,0,0
97.69,69,68,99,559,0,0
97.48,68,68,98,525,0,0
97.7,68,67,99,700,0,0
97.55,70,70,99,474,0,0
97.4,70,71,100,533,0,0
97.25,72,72,100,542,0,0
97.44,74,74,99,533,0,0
97.65,74,75,99,543,0,0
97.48,73,72,99,559,0,0
97.35,73,74,100,530,0,0
97.28,75,76,99,543,0,0
97.27,74,74,99,545,0,0
97.21,75,74,99,539,0,0
97.39,76,77,98,558,0,0
97.22,78,79,97,530,0,0
97.33,78,77,98,568,0,0
97.35,79,79,98,573,0,0
97.24,79,78,98,515,0,0
97.4,78,79,97,519,0,0
97.33,77,78,98,518,0,0
97.57,78,77,98,523,0,0
97.42,79,78,98,563,0,0
97.49,80,79,99,547,0,0
97.6,79,78,100,520,0,0
97.61,79,80,99,543,0,0
97.63,80,80,98,532,0,0
97.41,80,80,99,474,0,0
97.25,79,80,99,491,0,0
97.07,77,77,99,502,0,0
97.11,78,77,99,508,0,0
97.18,77,77,100,503,0,0
97.26,78,79,100,538,0,0
97.41,78,78,100,502,0,0
97.45,79,79,99,535,0,0
97.54,78,77,99,535,0,0
97.41,78,77,99,488,0,0
97.42,79,80,98,512,0,0
97.26,78,77,98,559,0,0
97.09,79,78,98,498,0,0
97.1,77,76,99,538,0,0
97.05,77,78,98,529,0,0
97.0,76,77,97,475,0,0
97.0,77,77,98,534,0,0
97.1,78,77,97,526,0,0
97.32,79,80,97,518,0,0
97.28,78,78,96,528,0,0
97.22,78,77,96,552,0,0
97.15,79,79,95,489,0,0
97.0,80,80,95,532,0,0
97.12,80,80,95,700,0,0
97.18,80,81,96,466,0,0
97.32,79,80,96,517,0,0
97.32,79,80,96,530,0,0
97.27,80,80,96,504,0,0
97.04,79,80,96,544,0,0
97.0,79,79,96,541,0,0
97.0,80,81,95,533,0,0
97.12,80,80,95,574,0,0
97.04,80,79,96,598,0,0
97.07,80,79,96,595,0,0
97.0,80,81,96,604,0,0
97.25,79,80,95,564,0,0
97.03,78,77,96,592,0,0
97.0,77,76,97,598,0,0
97.21,79,78,96,569,0,0
97.18,77,78,97,595,0,0
97.0,76,77,97,585,0,0
97.0,75,74,98,586,0,0
97.16,74,73,97,552,0,0
97.0,73,73,97,601,0,0
97.07,73,74,97,574,0,0
97.2,73,73,97,600,0,0
97.36,74,74,97,605,0,0
97.15,74,74,98,542,0,0
97.32,73,74,98,571,0,0
97.43,71,72,98,608,0,0
97.56,72,71,98,563,0,0
97.4,74,74,97,598,0,0
97.34,73,72,98,593,0,0
97.28,73,72,99,558,0,0
97.08,75,75,99,573,0,0
97.05,74,73,99,583,0,0
97.11,75,74,99,553,0,0
97.32,74,73,99,583,0,0
97.32,75,74,99,591,0,0
97.39,74,73,99,593,0,0
97.46,74,75,99,572,0,0
97.36,73,72,98,556,0,0
97.37,73,74,98,700,0,0
97.23,74,73,97,462,0,0
97.29,76,76,96,503,0,0
97.35,76,75,96,563,0,0
97.4,75,74,96,550,0,0
97.23,73,73,96,587,0,0
97.28,73,72,97,539,0,0
97.21,74,74,98,591,0,0
97.28,76,76,97,568,0,0
97.08,77,76,97,576,0,0
97.0,79,78,97,551,0,0
97.11,78,77,97,576,0,0
97.32,76,76,96,589,0,0
97.57,76,75,95,578,0,0
97.48,78,79,96,547,0,0
97.42,79,78,96,553,0,0
97.31,77,76,96,558,0,0
97.18,79,79,96,527,0,0
97.14,80,80,96,583,0,0
97.33,80,81,97,498,0,0
97.48,80,79,98,551,0,0
97.57,79,78,98,538,0,0
97.54,78,77,97,533,0,0
97.32,77,77,96,539,0,0
97.13,76,77,97,550,0,0
97.29,76,77,97,572,0,0
97.4,75,75,98,616,0,0
97.52,74,73,97,514,0,0
97.61,74,75,98,564,0,0
97.82,72,73,99,635,0,0
98.03,73,73,99,542,0,0
97.89,74,75,99,560,0,0
98.08,73,72,99,525,0,0
97.92,74,74,98,504,0,0
97.82,73,72,98,538,0,0
97.67,74,74,99,521,0,0
97.89,75,74,100,501,0,0
97.82,76,77,100,556,0,0
98.02,76,75,100,700,0,0
97.83,78,77,100,471,0,0
97.67,80,81,100,506,0,0
97.83,78,77,99,499,0,0
97.89,78,79,100,517,0,0
97.84,78,77,100,506,0,0
98.06,79,78,100,527,0,0
98.19,77,77,100,495,0,0
97.96,78,77,100,534,0,0
81.5,121,64,95,939,1,0
77.4,1,75,77,572,1,0
51.0,1,25,86,590,1,0
139.8,57,30,18,129,1,0
57.6,79,48,41,685,1,0
106.4,11,96,92,689,1,0
105.4,81,96,79,836,1,0
124.4,112,126,49,417,1,0
123.8,43,34,40,123,1,0
85.1,71,68,98,399,1,0
56.0,22,94,6,312,1,0
148.4,130,130,21,631,1,0
79.2,35,13,20,22,1,0
75.6,34,94,51,735,1,0
83.9,51,25,9,665,1,0
51.9,102,76,57,800,1,0
96.6,91,101,71,797,1,0
127.6,56,110,61,809,1,0
102.8,18,69,32,480,1,0
125.5,78,89,41,700,1,0
89.4,3,2,20,436,1,0
121.2,58,5,35,331,1,0
87.1,95,32,7,873,1,0
106.0,108,42,65,292,1,0
108.7,55,80,9,166,1,0
91.4,29,122,34,277,1,0
91.1,114,146,71,923,1,0
59.7,24,15,82,238,1,0
109.0,58,48,93,549,1,0
71.1,5,143,8,475,1,0
74.4,74,113,51,707,1,0
115.1,132,110,52,388,1,0
90.3,40,146,3,664,1,0
129.1,100,41,62,28,1,0
118.4,128,129,95,7,1,0
118.6,50,119,24,508,1,0
72.5,149,148,72,464,1,0
105.1,83,38,1,285,1,0
76.7,86,27,58,332,1,0
73.4,34,38,16,636,1,0
117.7,132,23,13,890,1,0
118.6,72,100,42,958,1,0
96.7,5,36,62,454,1,0
77.1,104,78,27,915,1,0
150.0,54,124,55,646,1,0
77.8,31,39,3,580,1,0
110.3,126,113,96,388,1,0
64.0,116,149,46,684,1,0
72.3,88,67,67,433,1,0
53.1,64,114,27,210,1,0
97.3,126,107,28,409,1,0
132.3,69,143,64,244,1,0
129.0,79,118,63,135,1,0
147.9,92,4,59,752,1,0
120.4,85,37,5,632,1,0
55.3,8,87,76,502,1,0
114.8,5,42,5,356,1,0
99.7,135,48,63,250,1,0
89.9,81,95,98,982,1,0
122.7,26,23,18,313,1,0
