Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
106.7,80,41,59,647,1,0
148.5,0,92,97,382,1,0
141.1,138,92,7,638,1,0
80.3,89,108,58,644,1,0
125.8,84,13,26,839,1,0
133.2,94,17,49,535,1,0
116.9,145,80,9,373,1,0
119.2,139,101,35,633,1,0
83.4,78,22,49,810,1,0
89.6,137,36,5,275,1,0
101.6,7,105,15,185,1,0
144.1,64,93,28,866,1,0
102.9,98,39,33,28,1,0
132.4,108,6,70,652,1,0
124.1,12,76,7,106,1,0
99.2,47,6,16,854,1,0
131.5,26,96,28,881,1,0
54.7,62,46,56,151,1,0
55.1,134,11,55,413,1,0
130.6,81,139,39,109,1,0
133.9,78,80,39,375,1,0
136.9,67,6,30,408,1,0
119.7,90,13,82,529,1,0
104.4,91,112,89,939,1,0
89.5,22,135,92,709,1,0
95.2,125,72,7,166,1,0
58.6,148,124,8,110,1,0
93.9,123,73,15,532,1,0
53.5,103,141,30,873,1,0
99.7,103,147,95,171,1,0
137.1,57,110,75,514,1,0
123.4,6,0,6,86,1,0
124.2,101,85,17,509,1,0
137.0,115,121,22,250,1,0
50.1,52,69,78,667,1,0
129.6,126,33,83,172,1,0
78.6,49,50,42,614,1,0
118.1,64,71,47,803,1,0
147.0,13,68,13,666,1,0
139.2,114,61,61,266,1,0
92.7,29,79,65,745,1,0
113.6,100,95,50,553,1,0
60.8,138,8,3,914,1,0
102.4,122,5,34,511,1,0
139.4,123,74,46,599,1,0
86.8,139,57,82,593,1,0
100.2,72,137,8,97,1,0
147.6,17,89,15,300,1,0
82.5,89,131,25,726,1,0
80.5,141,97,26,855,1,0
83.0,117,75,44,813,1,0
60.0,136,116,17,15,1,0
75.3,55,85,56,451,1,0
99.6,105,11,86,101,1,0
96.9,78,13,54,915,1,0
149.1,87,26,63,128,1,0
135.7,110,105,59,546,1,0
136.7,76,5,65,367,1,0
134.7,53,24,58,516,1,0
67.5,54,97,68,48,1,0
97.76,72,72,97,574,0,0
97.79,70,69,97,556,0,0
98.04,70,70,96,529,0,0
98.01,71,72,97,562,0,0
98.17,72,72,97,547,0,0
98.25,71,72,96,572,0,0
98.27,71,71,96,596,0,0
98.46,72,72,96,553,0,0
98.51,71,72,96,606,0,0
98.6,72,71,95,531,0,0
98.64,72,73,96,700,0,0
98.79,73,73,97,508,0,0
98.59,73,73,96,569,0,0
98.54,73,72,96,549,0,0
98.66,73,73,96,544,0,0
98.77,72,71,97,571,0,0
98.75,71,72,96,587,0,0
98.86,69,70,97,596,0,0
98.64,68,67,96,594,0,0
98.88,67,66,96,566,0,0
98.66,69,70,96,583,0,0
98.48,71,72,97,586,0,0
98.49,69,68,97,607,0,0
98.46,69,68,98,555,0,0
98.54,67,68,98,604,0,0
98.77,65,64,97,596,0,0
98.88,63,64,96,621,0,0
98.98,64,63,96,554,0,0
99.0,63,64,97,561,0,0
98.77,65,64,96,582,0,0
98.79,66,65,95,604,0,0
99.0,65,64,95,547,0,0
99.0,65,64,95,583,0,0
98.92,65,66,95,547,0,0
98.93,64,63,95,555,0,0
98.74,63,64,95,587,0,0
98.86,63,62,95,588,0,0
98.96,63,64,95,534,0,0
98.87,65,65,96,568,0,0
99.0,66,67,95,552,0,0
98.79,67,68,96,545,0,0
98.7,65,65,95,551,0,0
98.8,65,65,95,560,0,0
98.64,64,64,95,539,0,0
98.44,64,63,95,534,0,0
98.31,64,63,95,513,0,0
98.46,64,63,95,549,0,0
98.32,63,64,96,584,0,0
98.33,62,61,97,554,0,0
98.3,63,63,96,547,0,0
98.41,63,64,96,556,0,0
98.51,62,61,96,533,0,0
98.31,61,61,96,700,0,0
98.48,63,62,96,520,0,0
98.51,63,64,96,540,0,0
98.5,62,62,96,534,0,0
98.45,61,62,96,509,0,0
98.59,63,64,97,562,0,0
98.57,61,62,98,551,0,0
98.64,61,60,98,512,0,0
98.43,62,62,98,549,0,0
98.61,61,62,98,568,0,0
98.83,61,60,99,570,0,0
98.77,60,61,99,541,0,0
98.74,60,60,98,588,0,0
98.55,60,60,97,524,0,0
98.74,60,60,98,574,0,0
98.75,60,61,98,519,0,0
98.72,60,60,98,542,0,0
98.76,60,59,98,518,0,0
98.71,60,60,98,552,0,0
98.67,60,60,98,550,0,0
98.83,60,61,99,516,0,0
98.67,60,59,98,532,0,0
98.78,61,61,98,517,0,0
98.94,60,59,98,547,0,0
98.81,60,61,98,514,0,0
98.84,60,61,99,523,0,0
98.78,60,59,99,522,0,0
98.71,61,60,99,566,0,0
98.95,60,61,98,481,0,0
98.78,60,59,99,500,0,0
98.94,60,59,99,533,0,0
99.0,60,59,98,537,0,0
98.94,60,61,98,529,0,0
99.0,61,61,97,500,0,0
99.0,61,61,98,496,0,0
99.0,61,60,98,517,0,0
98.83,60,59,99,506,0,0
98.6,60,61,99,478,0,0
98.6,60,59,100,491,0,0
98.48,61,61,100,496,0,0
98.64,62,63,100,561,0,0
98.4,62,62,99,524,0,0
98.23,62,62,98,520,0,0
98.04,60,59,99,533,0,0
97.98,60,60,98,550,0,0
97.91,60,60,97,523,0,0
97.86,60,59,97,511,0,0
97.83,60,61,97,556,0,0
97.86,60,61,97,544,0,0
97.71,60,59,98,560,0,0
97.87,60,60,97,700,0,0
97.78,60,61,97,485,0,0
97.62,60,59,98,558,0,0
97.65,60,60,98,547,0,0
97.88,60,60,99,595,0,0
97.82,60,59,98,607,0,0
97.63,60,60,98,586,0,0
97.65,60,61,99,588,0,0
97.43,61,62,99,578,0,0
97.64,60,61,99,598,0,0
97.79,60,60,98,579,0,0
97.71,61,62,99,586,0,0
97.46,62,61,98,571,0,0
97.52,64,64,98,585,0,0
97.73,63,64,97,544,0,0
97.63,62,62,96,630,0,0
97.76,63,64,96,575,0,0
97.78,62,61,96,651,0,0
97.89,63,63,95,571,0,0
97.71,62,63,95,586,0,0
97.94,64,64,96,586,0,0
98.11,64,65,97,578,0,0
98.01,65,65,97,585,0,0
97.88,66,67,98,585,0,0
97.66,65,66,98,589,0,0
97.73,67,68,98,573,0,0
97.57,67,66,99,543,0,0
97.47,65,64,99,590,0,0
97.49,65,64,98,593,0,0
97.26,66,67,98,559,0,0
97.36,65,66,98,601,0,0
97.37,66,65,98,558,0,0
97.58,65,64,99,583,0,0
97.59,66,66,98,547,0,0
97.53,65,66,98,555,0,0
97.42,67,66,97,681,0,0
97.18,68,68,97,474,0,0
97.01,69,68,97,511,0,0
97.19,69,69,98,539,0,0
97.16,68,67,98,596,0,0
97.0,67,66,98,513,0,0
97.18,68,69,98,549,0,0
97.12,70,69,99,571,0,0
97.29,70,71,98,528,0,0
97.53,69,70,99,516,0,0
97.56,67,66,99,554,0,0
97.41,66,66,99,513,0,0
97.29,64,64,100,527,0,0
97.41,64,63,100,538,0,0
97.38,64,63,100,577,0,0
97.2,66,65,100,553,0,0
97.41,67,66,100,580,0,0
97.61,68,68,100,525,0,0
97.45,67,67,99,546,0,0
97.61,68,69,98,538,0,0
97.65,68,68,99,529,0,0
97.77,70,71,100,520,0,0
97.89,71,70,99,545,0,0
97.85,72,72,99,527,0,0
97.98,71,71,99,540,0,0
97.73,73,74,99,579,0,0
97.65,73,74,98,547,0,0
97.66,73,74,99,555,0,0
97.82,73,73,99,555,0,0
97.62,73,73,99,529,0,0
97.85,72,73,99,531,0,0
97.6,73,73,98,521,0,0
97.59,72,71,98,525,0,0
97.41,70,70,97,541,0,0
97.51,71,71,97,538,0,0
97.37,72,72,97,494,0,0
97.44,72,72,96,521,0,0
97.48,71,71,96,700,0,0
97.31,70,69,96,424,0,0
97.38,70,71,97,483,0,0
97.57,70,70,97,509,0,0
97.76,68,68,96,497,0,0
97.96,67,68,95,507,0,0
85.6,134,123,84,519,1,0
59.6,50,58,25,308,1,0
68.9,143,1,91,757,1,0
96.3,27,141,83,846,1,0
144.3,0,55,34,383,1,0
83.5,69,114,29,321,1,0
123.0,62,126,42,759,1,0
65.1,62,77,37,185,1,0
51.5,132,75,84,462,1,0
112.8,62,129,20,942,1,0
148.4,25,119,97,728,1,0
