Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
78.5,111,97,41,489,1,0
123.9,2,85,65,73,1,0
76.5,110,49,45,820,1,0
61.8,147,24,92,2,1,0
118.9,79,30,8,567,1,0
84.1,23,69,22,616,1,0
107.8,6,15,89,643,1,0
138.6,85,2,6,837,1,0
54.1,15,35,1,978,1,0
99.9,113,132,57,181,1,0
142.9,89,15,96,607,1,0
148.3,104,117,8,200,1,0
119.4,147,130,98,34,1,0
111.3,51,81,32,711,1,0
127.9,52,149,44,524,1,0
86.3,106,66,88,422,1,0
121.1,131,121,21,599,1,0
140.1,84,14,81,365,1,0
115.1,20,69,80,348,1,0
69.4,97,104,40,864,1,0
134.9,26,31,42,557,1,0
93.9,94,145,90,521,1,0
92.5,75,48,34,368,1,0
60.4,21,100,80,610,1,0
51.1,51,30,40,391,1,0
144.3,38,68,48,289,1,0
59.7,80,98,95,501,1,0
79.4,130,44,70,251,1,0
108.3,71,42,27,713,1,0
136.1,74,84,20,527,1,0
59.5,7,34,38,738,1,0
76.8,33,64,15,301,1,0
99.7,93,141,10,902,1,0
128.7,139,31,58,510,1,0
94.1,129,55,10,414,1,0
126.1,105,99,4,325,1,0
98.4,131,148,72,193,1,0
89.4,53,31,98,981,1,0
95.9,147,115,23,962,1,0
96.1,116,113,73,853,1,0
61.3,104,66,10,271,1,0
92.3,136,21,22,560,1,0
80.3,50,58,54,409,1,0
140.4,135,52,88,83,1,0
56.2,51,112,29,436,1,0
94.2,93,12,32,731,1,0
89.3,58,109,28,681,1,0
138.0,35,82,2,925,1,0
114.9,5,133,20,589,1,0
99.5,98,56,80,535,1,0
94.4,7,0,49,944,1,0
65.9,73,132,15,669,1,0
85.9,3,91,76,70,1,0
145.6,10,22,12,867,1,0
135.6,56,83,46,831,1,0
132.2,144,103,29,122,1,0
147.8,144,135,76,639,1,0
147.8,23,143,26,825,1,0
132.1,73,29,94,94,1,0
96.5,49,62,59,299,1,0
97.04,69,70,95,555,0,0
97.0,69,70,95,570,0,0
97.03,68,68,95,551,0,0
97.09,69,68,95,617,0,0
97.0,67,66,95,581,0,0
97.0,68,69,95,559,0,0
97.19,70,71,95,558,0,0
97.43,70,70,95,573,0,0
97.54,68,69,95,559,0,0
97.65,69,70,96,569,0,0
97.71,67,68,96,700,0,0
97.62,66,65,96,469,0,0
97.86,65,64,96,577,0,0
97.89,64,65,96,563,0,0
97.69,63,64,97,590,0,0
97.54,61,60,98,585,0,0
97.37,60,61,97,595,0,0
97.31,61,61,98,585,0,0
97.32,63,62,98,604,0,0
97.25,64,63,98,563,0,0
97.1,63,64,98,597,0,0
97.03,64,63,99,560,0,0
97.14,65,65,99,590,0,0
97.14,65,65,100,621,0,0
97.06,64,63,100,599,0,0
97.2,65,65,99,614,0,0
97.04,67,67,98,592,0,0
97.24,67,68,98,565,0,0
97.35,69,68,98,608,0,0
97.1,68,67,97,588,0,0
97.06,67,68,98,577,0,0
97.0,68,67,98,558,0,0
97.0,67,66,98,559,0,0
97.0,68,68,99,563,0,0
97.0,67,68,100,566,0,0
97.25,66,67,99,570,0,0
97.11,65,65,99,535,0,0
97.23,64,63,98,547,0,0
97.41,64,65,98,543,0,0
97.32,65,66,98,586,0,0
97.14,64,64,97,539,0,0
97.14,64,63,98,568,0,0
97.32,63,62,97,561,0,0
97.48,62,63,98,591,0,0
97.33,62,62,98,551,0,0
97.16,62,62,97,563,0,0
97.0,62,63,97,557,0,0
97.0,63,63,96,567,0,0
97.08,64,65,96,521,0,0
97.02,66,66,96,559,0,0
97.05,64,65,96,523,0,0
97.0,64,64,96,543,0,0
97.0,64,65,95,570,0,0
97.01,62,63,96,565,0,0
97.04,61,60,96,700,0,0
97.2,61,60,95,440,0,0
97.02,60,59,95,533,0,0
97.19,60,60,95,521,0,0
97.01,60,59,96,505,0,0
97.26,60,59,96,553,0,0
97.31,60,61,96,545,0,0
97.49,60,61,95,539,0,0
97.29,60,60,95,523,0,0
97.06,60,61,95,543,0,0
97.0,60,61,95,527,0,0
97.07,60,59,95,551,0,0
97.0,61,62,95,564,0,0
97.0,63,62,95,539,0,0
97.0,62,63,95,532,0,0
97.0,61,61,96,532,0,0
97.0,62,61,95,520,0,0
97.0,63,62,95,549,0,0
97.16,63,63,95,549,0,0
97.0,62,63,95,464,0,0
97.08,63,64,95,541,0,0
97.0,63,62,95,541,0,0
97.18,61,61,95,510,0,0
97.0,61,60,96,551,0,0
97.0,61,60,96,507,0,0
97.05,63,62,95,475,0,0
97.0,64,65,95,544,0,0
97.18,63,62,95,528,0,0
97.19,63,63,95,511,0,0
97.12,61,60,96,518,0,0
97.0,62,61,96,483,0,0
97.03,62,63,97,544,0,0
97.22,62,61,96,516,0,0
97.03,61,61,96,504,0,0
97.0,62,61,97,525,0,0
97.0,61,61,96,536,0,0
97.0,61,61,97,506,0,0
97.19,60,61,97,680,0,0
97.05,60,59,98,442,0,0
97.19,60,61,98,473,0,0
97.07,60,59,98,520,0,0
97.0,60,60,99,571,0,0
97.07,60,59,99,505,0,0
97.11,60,60,99,536,0,0
97.2,60,61,100,479,0,0
97.0,60,59,100,524,0,0
97.0,60,59,99,504,0,0
97.19,60,59,98,558,0,0
97.37,60,61,98,538,0,0
97.41,60,61,99,530,0,0
97.51,60,59,98,559,0,0
97.73,61,62,97,582,0,0
97.61,63,63,97,524,0,0
97.62,64,63,97,593,0,0
97.61,63,62,97,561,0,0
97.67,64,63,97,548,0,0
97.86,65,66,97,584,0,0
97.99,65,66,98,622,0,0
97.94,64,65,98,549,0,0
98.07,64,64,98,573,0,0
97.97,62,62,97,603,0,0
97.86,61,61,97,595,0,0
98.01,60,61,97,563,0,0
98.25,60,61,96,595,0,0
98.04,60,60,96,571,0,0
98.16,60,61,95,599,0,0
97.91,60,60,95,547,0,0
98.01,61,61,96,615,0,0
97.77,62,61,95,599,0,0
97.9,61,61,96,599,0,0
97.89,60,61,95,567,0,0
97.67,60,60,95,576,0,0
97.79,60,59,95,593,0,0
97.85,61,62,95,590,0,0
97.82,60,60,95,557,0,0
97.59,60,61,95,595,0,0
97.44,60,61,95,700,0,0
97.6,60,61,95,494,0,0
97.7,60,59,96,537,0,0
97.51,61,62,96,577,0,0
97.62,60,61,95,574,0,0
97.7,60,59,95,543,0,0
97.75,61,62,95,547,0,0
97.77,61,62,96,543,0,0
97.6,61,62,95,558,0,0
97.77,61,60,95,565,0,0
97.67,61,60,95,540,0,0
97.47,62,61,95,537,0,0
97.54,61,62,95,590,0,0
97.36,61,61,95,590,0,0
97.58,61,61,95,541,0,0
97.45,63,63,95,590,0,0
97.69,61,61,95,593,0,0
97.74,61,60,95,535,0,0
97.49,60,60,96,563,0,0
97.5,60,59,96,537,0,0
97.27,60,61,95,553,0,0
97.47,60,59,95,569,0,0
97.4,61,62,95,549,0,0
97.2,61,62,95,556,0,0
97.42,62,63,95,547,0,0
97.54,61,60,95,532,0,0
97.4,60,61,95,556,0,0
97.45,61,62,96,574,0,0
97.26,60,59,95,506,0,0
97.51,60,59,95,511,0,0
97.72,61,61,96,538,0,0
97.95,62,62,96,544,0,0
