Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
109.8,103,147,96,45,1,0
58.1,96,135,96,141,1,0
108.4,69,16,8,210,1,0
77.6,134,78,53,130,1,0
87.4,17,128,20,995,1,0
127.9,136,142,71,33,1,0
75.1,142,31,91,600,1,0
64.4,123,9,83,599,1,0
81.4,100,126,37,132,1,0
149.5,9,134,22,754,1,0
100.4,91,67,35,516,1,0
87.7,26,17,39,832,1,0
85.0,69,44,47,960,1,0
89.6,102,25,19,842,1,0
101.8,55,74,25,589,1,0
68.8,12,74,79,218,1,0
87.3,77,35,54,721,1,0
70.6,77,147,78,547,1,0
54.3,106,38,75,42,1,0
122.0,36,70,47,748,1,0
66.4,92,72,46,692,1,0
95.9,74,112,34,248,1,0
92.6,35,13,59,335,1,0
63.9,80,58,11,593,1,0
148.6,131,69,10,183,1,0
136.8,101,18,55,154,1,0
146.7,61,83,85,375,1,0
142.4,48,19,62,754,1,0
141.7,1,41,99,746,1,0
75.8,46,74,77,834,1,0
146.5,6,10,88,836,1,0
72.7,112,97,97,256,1,0
78.0,107,4,61,71,1,0
102.9,112,131,56,581,1,0
94.5,142,36,88,101,1,0
72.0,84,16,75,123,1,0
123.8,52,14,64,53,1,0
79.5,6,102,0,720,1,0
70.0,53,14,88,734,1,0
63.1,58,36,89,282,1,0
103.7,32,2,42,768,1,0
95.9,94,45,98,662,1,0
81.8,50,49,56,667,1,0
57.7,73,19,48,954,1,0
93.5,104,110,85,724,1,0
70.3,85,115,94,337,1,0
56.3,84,15,33,965,1,0
146.6,39,14,16,798,1,0
86.4,67,137,15,747,1,0
97.9,31,33,36,135,1,0
148.8,130,144,46,521,1,0
122.2,12,28,19,762,1,0
76.3,29,5,21,599,1,0
53.5,104,12,33,454,1,0
139.7,146,45,1,868,1,0
81.3,133,112,2,768,1,0
137.5,134,16,2,427,1,0
92.9,125,130,13,515,1,0
133.1,96,8,41,819,1,0
53.5,12,47,28,923,1,0
98.22,66,65,96,537,0,0
98.44,64,65,96,563,0,0
98.53,64,64,96,604,0,0
98.55,63,62,96,569,0,0
98.74,62,61,96,608,0,0
98.87,60,59,97,573,0,0
99.0,62,61,98,563,0,0
99.0,62,62,99,535,0,0
98.78,62,63,99,551,0,0
98.55,61,61,99,614,0,0
98.51,62,63,100,700,0,0
98.35,62,63,99,510,0,0
