Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
133.1,27,10,74,147,1,0
97.9,80,65,90,232,1,0
135.8,95,34,84,762,1,0
135.3,75,60,51,361,1,0
122.9,79,79,19,569,1,0
99.2,149,69,46,844,1,0
99.6,100,63,9,967,1,0
50.7,61,54,97,690,1,0
54.9,112,103,99,474,1,0
137.3,82,114,55,968,1,0
118.7,98,21,41,21,1,0
65.9,22,90,76,321,1,0
110.0,11,22,32,989,1,0
58.1,60,78,10,963,1,0
117.5,44,122,82,301,1,0
76.3,120,71,39,673,1,0
123.0,135,143,61,183,1,0
117.4,58,143,23,979,1,0
120.5,102,100,21,216,1,0
67.5,148,72,82,232,1,0
76.0,30,32,1,781,1,0
74.4,108,112,29,625,1,0
105.1,17,117,93,861,1,0
81.5,0,84,4,493,1,0
83.6,99,22,7,585,1,0
131.1,40,147,63,309,1,0
135.5,77,46,35,987,1,0
59.2,136,145,13,570,1,0
82.8,59,64,74,554,1,0
82.3,141,9,57,272,1,0
135.0,46,63,35,94,1,0
138.2,18,35,86,706,1,0
108.9,102,148,6,126,1,0
66.6,94,146,8,383,1,0
114.8,71,20,65,941,1,0
52.1,143,63,66,423,1,0
143.7,90,118,55,339,1,0
139.9,97,64,62,275,1,0
136.7,31,26,14,683,1,0
65.7,42,58,7,126,1,0
119.8,143,101,35,884,1,0
68.0,47,145,46,587,1,0
83.6,70,64,77,578,1,0
73.3,7,123,12,731,1,0
111.0,70,26,72,213,1,0
95.8,33,56,32,285,1,0
85.1,1,18,31,844,1,0
132.7,102,52,58,560,1,0
126.6,118,17,32,356,1,0
126.5,114,27,64,314,1,0
86.5,95,6,42,815,1,0
66.8,14,28,92,283,1,0
124.3,32,96,4,137,1,0
149.4,50,52,74,283,1,0
60.9,16,50,89,56,1,0
67.4,69,27,73,784,1,0
136.0,82,90,36,702,1,0
132.7,110,95,68,24,1,0
112.5,31,29,19,979,1,0
127.9,145,135,25,968,1,0
98.82,65,66,97,575,0,0
98.57,66,66,96,562,0,0
98.81,64,65,96,572,0,0
98.68,66,65,97,560,0,0
98.79,65,66,98,615,0,0
98.79,64,63,98,571,0,0
98.56,63,64,97,566,0,0
98.64,65,66,97,558,0,0
98.78,63,63,97,577,0,0
98.68,63,62,97,553,0,0
98.57,64,63,96,700,0,0
98.51,65,66,96,506,0,0
98.49,66,67,96,572,0,0
98.44,68,68,96,581,0,0
98.32,66,66,97,560,0,0
98.44,64,65,97,572,0,0
98.37,64,63,96,589,0,0
98.57,62,63,95,589,0,0
98.49,62,62,96,578,0,0
98.41,60,60,97,578,0,0
98.49,61,61,97,566,0,0
98.32,60,59,97,609,0,0
98.35,61,61,96,588,0,0
98.1,63,63,96,600,0,0
98.1,61,60,97,610,0,0
98.06,61,61,97,604,0,0
98.21,60,60,98,600,0,0
98.42,60,61,98,595,0,0
98.58,62,63,97,604,0,0
98.42,60,59,97,588,0,0
98.53,62,61,98,558,0,0
98.44,62,61,97,553,0,0
98.24,61,60,97,576,0,0
98.4,61,62,96,532,0,0
98.5,61,60,97,580,0,0
98.57,62,61,97,560,0,0
98.54,63,64,97,601,0,0
98.59,62,61,97,557,0,0
98.59,64,65,97,561,0,0
98.71,62,63,97,518,0,0
98.66,62,61,98,563,0,0
98.6,61,62,98,546,0,0
98.37,62,63,99,512,0,0
98.38,61,61,99,532,0,0
98.34,60,61,99,516,0,0
98.41,62,61,99,561,0,0
98.35,63,62,98,546,0,0
98.21,64,64,98,555,0,0
98.4,62,63,98,544,0,0
98.62,62,62,98,535,0,0
