Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
55.5,21,64,6,43,1,0
82.4,17,146,48,614,1,0
71.4,46,55,5,955,1,0
66.5,136,118,75,942,1,0
84.8,76,142,57,35,1,0
58.5,94,35,33,501,1,0
81.1,30,17,97,249,1,0
110.5,86,13,49,543,1,0
76.6,73,1,3,719,1,0
67.3,108,147,43,559,1,0
110.7,115,109,14,94,1,0
147.5,68,95,98,827,1,0
115.5,80,118,85,326,1,0
56.7,39,137,21,497,1,0
54.3,95,27,39,525,1,0
124.4,97,146,21,598,1,0
99.6,35,8,85,784,1,0
65.8,13,64,91,112,1,0
145.2,108,67,89,33,1,0
70.1,87,91,72,454,1,0
102.7,59,117,77,976,1,0
95.8,129,26,29,871,1,0
124.7,21,107,10,54,1,0
60.2,40,86,30,269,1,0
115.6,80,113,55,427,1,0
117.6,46,92,94,67,1,0
141.7,83,87,29,896,1,0
90.5,26,76,75,572,1,0
145.4,98,10,17,0,1,0
55.1,15,46,26,863,1,0
114.0,96,52,34,738,1,0
137.9,115,143,99,697,1,0
119.0,38,0,16,939,1,0
58.6,138,35,48,537,1,0
118.2,130,52,98,619,1,0
142.7,83,54,68,418,1,0
127.3,89,118,36,138,1,0
139.2,142,28,74,673,1,0
88.8,22,37,27,998,1,0
108.6,85,117,23,405,1,0
87.5,120,139,57,537,1,0
93.5,28,104,89,925,1,0
55.0,94,56,81,814,1,0
128.4,55,86,92,58,1,0
134.6,91,79,3,820,1,0
85.2,51,66,28,230,1,0
135.8,91,144,36,18,1,0
124.2,89,134,30,71,1,0
69.5,79,16,66,326,1,0
62.6,12,128,74,709,1,0
118.8,146,36,10,200,1,0
70.8,108,68,5,761,1,0
143.2,131,49,2,788,1,0
91.8,109,102,6,230,1,0
102.5,80,34,95,782,1,0
87.8,101,62,21,96,1,0
103.2,46,46,83,514,1,0
69.6,1,61,90,128,1,0
130.0,12,56,96,669,1,0
103.0,86,108,96,979,1,0
97.03,72,73,96,543,0,0
97.08,71,70,96,563,0,0
97.23,72,71,97,537,0,0
97.44,74,73,96,568,0,0
97.37,72,72,96,555,0,0
97.55,71,71,95,568,0,0
97.78,71,70,95,542,0,0
97.56,73,74,96,592,0,0
97.45,71,70,95,607,0,0
97.31,71,72,95,595,0,0
97.41,72,72,95,700,0,0
97.66,70,71,95,497,0,0
97.78,72,71,95,559,0,0
97.94,70,69,95,566,0,0
97.89,68,67,95,615,0,0
97.76,70,70,96,613,0,0
97.78,71,72,95,603,0,0
97.64,72,72,96,573,0,0
97.53,71,70,95,585,0,0
97.38,71,70,95,560,0,0
97.18,70,71,95,598,0,0
97.18,72,72,95,571,0,0
97.14,71,70,96,624,0,0
97.04,71,70,96,558,0,0
97.15,72,72,96,612,0,0
97.12,72,72,96,606,0,0
97.37,72,72,95,612,0,0
97.43,73,72,96,568,0,0
97.37,73,72,97,598,0,0
97.35,73,73,96,542,0,0
97.43,73,72,96,591,0,0
97.48,73,72,97,584,0,0
97.5,73,72,97,590,0,0
97.55,72,73,96,554,0,0
97.51,70,70,95,580,0,0
97.36,72,71,95,526,0,0
97.48,71,70,95,529,0,0
97.38,70,69,95,556,0,0
97.16,72,71,95,582,0,0
97.33,71,70,95,543,0,0
97.16,70,70,96,523,0,0
97.0,71,72,95,581,0,0
97.2,70,69,95,583,0,0
97.37,69,70,96,555,0,0
97.26,69,69,97,517,0,0
97.12,71,72,96,529,0,0
97.16,70,70,96,527,0,0
97.09,69,69,97,540,0,0
97.0,67,67,97,608,0,0
97.0,68,69,97,664,0,0
97.0,68,67,97,482,0,0
97.0,68,67,98,522,0,0
97.11,68,67,97,540,0,0
97.31,70,69,97,537,0,0
97.33,69,68,97,561,0,0
97.46,69,69,97,529,0,0
97.64,69,70,97,518,0,0
97.49,69,68,96,567,0,0
97.6,67,68,96,525,0,0
97.48,67,68,95,550,0,0
97.65,69,69,95,539,0,0
97.59,70,70,96,542,0,0
97.41,72,72,96,563,0,0
97.47,72,72,96,554,0,0
97.65,71,72,97,559,0,0
97.71,72,71,96,510,0,0
97.94,71,72,96,545,0,0
98.17,72,73,96,515,0,0
98.03,73,72,97,501,0,0
98.07,74,74,96,530,0,0
98.19,76,75,97,499,0,0
98.16,75,74,97,556,0,0
98.07,74,73,98,511,0,0
98.01,74,75,97,495,0,0
98.17,73,74,97,510,0,0
98.26,73,74,97,528,0,0
98.33,75,74,97,513,0,0
98.32,74,73,96,512,0,0
98.47,74,73,97,489,0,0
98.63,73,74,98,529,0,0
98.63,73,73,97,492,0,0
98.4,75,76,96,561,0,0
98.45,75,75,96,542,0,0
98.63,74,75,97,534,0,0
98.49,74,74,96,509,0,0
98.37,73,72,96,477,0,0
98.36,74,75,96,502,0,0
98.15,73,74,95,522,0,0
97.97,75,74,95,504,0,0
97.96,74,73,95,473,0,0
98.08,75,74,95,539,0,0
98.07,73,72,95,524,0,0
98.1,74,75,95,700,0,0
98.28,75,75,96,443,0,0
98.31,73,73,96,557,0,0
98.36,71,72,95,491,0,0
98.32,72,73,95,524,0,0
98.33,74,73,96,529,0,0
98.43,75,76,95,531,0,0
98.34,73,72,95,540,0,0
98.52,72,73,95,589,0,0
98.37,73,74,95,561,0,0
98.13,72,71,95,590,0,0
98.29,71,71,95,585,0,0
98.45,70,69,95,586,0,0
98.65,72,73,95,571,0,0
98.87,73,73,95,595,0,0
98.83,74,75,95,569,0,0
98.69,72,73,95,535,0,0
98.83,72,71,95,573,0,0
98.79,74,73,95,593,0,0
98.62,74,73,96,541,0,0
98.41,76,76,96,587,0,0
98.36,77,76,97,569,0,0
98.46,77,76,98,595,0,0
98.49,78,77,98,564,0,0
98.69,79,79,97,593,0,0
98.8,79,79,96,575,0,0
98.92,77,76,97,579,0,0
98.7,78,77,98,599,0,0
98.72,77,77,97,572,0,0
98.84,76,75,97,623,0,0
98.78,78,77,97,582,0,0
98.84,76,76,96,592,0,0
98.76,76,76,96,563,0,0
98.53,75,74,96,570,0,0
98.78,74,75,95,586,0,0
98.61,72,72,95,567,0,0
98.52,71,71,95,607,0,0
98.74,69,68,95,589,0,0
98.94,68,69,95,540,0,0
98.7,69,69,96,550,0,0
98.5,68,69,97,591,0,0
98.32,68,69,97,545,0,0
98.35,68,67,98,554,0,0
98.51,69,68,98,564,0,0
98.28,69,70,97,578,0,0
98.32,69,69,97,582,0,0
98.55,71,70,98,700,0,0
98.42,72,72,97,474,0,0
98.65,72,71,98,519,0,0
98.47,70,69,98,568,0,0
98.42,72,73,97,544,0,0
98.59,72,71,97,564,0,0
98.81,73,74,96,554,0,0
98.72,75,75,96,599,0,0
98.95,75,76,96,551,0,0
98.7,76,77,97,536,0,0
98.93,76,77,98,588,0,0
98.92,76,75,98,569,0,0
98.93,78,78,98,532,0,0
98.86,77,77,99,561,0,0
98.97,79,78,99,561,0,0
98.92,80,79,98,537,0,0
98.76,80,79,99,543,0,0
98.51,80,79,100,566,0,0
98.76,80,80,99,539,0,0
98.65,78,78,99,575,0,0
98.89,79,78,100,522,0,0
98.95,78,78,100,569,0,0
99.0,78,79,100,493,0,0
