Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
99.1,26,49,26,671,1,1
125.4,32,105,74,689,1,1
58.6,66,120,73,563,1,1
84.5,117,148,16,908,1,1
76.6,139,68,25,499,1,1
92.3,14,30,73,856,1,1
125.9,105,118,98,625,1,1
112.7,4,147,86,335,1,1
84.9,40,71,2,971,1,1
118.7,12,118,66,480,1,1
65.3,98,53,68,4,1,1
147.1,110,97,20,846,1,1
101.9,143,78,32,841,1,1
87.4,20,99,34,505,1,1
144.7,2,84,41,963,1,1
97.9,131,111,25,423,1,1
81.5,44,85,16,785,1,1
101.7,21,19,30,545,1,1
111.3,69,108,81,113,1,1
90.2,99,60,68,294,1,1
69.3,70,53,1,233,1,1
134.7,76,16,60,59,1,1
75.5,120,47,43,377,1,1
59.7,84,42,14,188,1,1
83.6,4,104,4,586,1,1
136.4,117,78,34,574,1,1
87.5,83,127,4,884,1,1
101.7,36,81,0,776,1,1
87.2,79,68,31,905,1,1
110.4,35,94,46,998,1,1
115.2,114,73,65,805,1,1
143.0,59,78,99,479,1,1
138.9,137,103,71,501,1,1
125.4,82,78,15,214,1,1
84.5,101,44,0,205,1,1
78.4,26,125,97,167,1,1
67.2,32,5,80,322,1,1
130.9,41,77,39,211,1,1
97.6,69,21,88,246,1,1
127.7,17,10,41,104,1,1
67.1,13,23,50,752,1,1
104.9,145,143,44,688,1,1
68.1,88,117,75,222,1,1
67.6,79,77,64,607,1,1
57.8,33,2,4,921,1,1
120.7,97,56,17,321,1,1
79.2,132,33,48,361,1,1
93.4,128,36,13,370,1,1
130.5,4,64,54,683,1,1
71.7,143,8,58,891,1,1
131.3,48,104,2,3,1,1
148.4,47,63,33,399,1,1
61.6,85,38,2,851,1,1
89.9,18,19,3,816,1,1
149.2,140,65,9,612,1,1
110.9,29,134,38,776,1,1
93.4,74,81,14,344,1,1
104.7,53,134,42,849,1,1
118.1,37,100,31,939,1,1
107.4,39,116,25,391,1,1
100.76,90,90,96,545,0,1
100.88,92,90,95,548,0,1
100.65,89,90,95,569,0,1
100.65,87,88,96,585,0,1
100.77,84,85,97,580,0,1
100.9,85,84,98,594,0,1
101.0,88,90,98,582,0,1
101.0,87,85,96,583,0,1
101.0,90,88,95,559,0,1
101.0,88,86,95,576,0,1
100.93,90,90,97,700,0,1
100.85,89,88,99,547,0,1
100.66,87,87,98,581,0,1
100.85,85,87,97,569,0,1
101.0,85,87,95,571,0,1
100.76,83,85,97,574,0,1
100.97,82,84,96,569,0,1
101.0,80,80,97,591,0,1
100.96,83,85,97,558,0,1
100.89,82,84,96,572,0,1
101.0,84,86,95,581,0,1
100.97,85,84,95,569,0,1
100.81,83,83,96,600,0,1
100.73,84,82,95,571,0,1
100.5,83,83,95,583,0,1
100.63,83,84,95,559,0,1
100.83,83,82,95,627,0,1
100.62,81,82,95,581,0,1
100.59,80,78,96,554,0,1
100.6,80,79,95,557,0,1
100.78,82,82,96,552,0,1
100.86,84,83,95,581,0,1
101.0,86,84,95,588,0,1
101.0,83,81,95,573,0,1
101.0,84,82,96,554,0,1
101.0,84,84,96,578,0,1
101.0,83,82,98,534,0,1
101.0,84,86,98,570,0,1
101.0,83,83,97,533,0,1
100.93,85,83,96,459,0,1
100.98,87,86,97,566,0,1
101.0,85,87,98,569,0,1
101.0,85,84,97,584,0,1
100.79,85,87,97,529,0,1
100.59,86,86,95,554,0,1
100.48,85,83,96,542,0,1
100.52,85,83,95,577,0,1
100.72,84,86,97,541,0,1
100.74,85,85,98,551,0,1
100.87,82,80,96,544,0,1
100.91,83,83,98,561,0,1
100.71,82,80,97,533,0,1
100.74,83,83,96,576,0,1
100.92,84,82,95,565,0,1
100.83,82,82,96,550,0,1
100.63,83,84,97,615,0,1
100.84,85,86,98,700,0,1
100.91,88,90,97,417,0,1
100.83,90,92,99,485,0,1
100.9,91,89,100,509,0,1
100.67,91,92,100,567,0,1
100.62,89,91,100,546,0,1
100.67,89,89,100,589,0,1
100.59,87,87,99,568,0,1
100.51,86,88,97,526,0,1
100.45,87,88,96,544,0,1
100.46,85,86,95,495,0,1
100.51,84,84,95,503,0,1
100.27,84,85,95,501,0,1
100.15,85,86,97,534,0,1
100.1,86,86,98,570,0,1
100.27,88,88,98,554,0,1
100.45,90,89,98,553,0,1
100.59,92,94,98,521,0,1
100.44,90,91,97,524,0,1
100.56,92,92,98,528,0,1
100.46,90,91,96,539,0,1
100.39,90,88,96,480,0,1
100.34,90,92,95,511,0,1
100.53,87,85,95,516,0,1
100.37,85,84,95,542,0,1
100.39,84,82,96,493,0,1
100.54,84,84,96,533,0,1
100.55,82,84,98,498,0,1
100.37,84,82,99,529,0,1
100.36,84,85,100,558,0,1
100.25,83,81,100,533,0,1
100.4,84,84,98,550,0,1
100.56,84,82,100,505,0,1
100.8,83,82,100,545,0,1
100.6,81,79,100,544,0,1
100.67,82,81,100,482,0,1
100.45,82,80,100,565,0,1
100.4,81,79,100,516,0,1
100.34,80,82,100,548,0,1
100.56,80,80,100,514,0,1
100.72,81,83,100,532,0,1
100.81,83,85,98,555,0,1
100.96,86,86,98,520,0,1
100.75,86,87,99,609,0,1
100.58,89,88,100,520,0,1
100.72,90,88,99,700,0,1
100.91,91,93,97,526,0,1
100.86,93,92,96,528,0,1
100.76,93,91,98,531,0,1
100.54,93,91,99,541,0,1
100.64,91,89,98,580,0,1
100.45,91,91,98,574,0,1
100.53,92,91,99,573,0,1
100.66,89,88,97,594,0,1
100.91,86,86,96,599,0,1
101.0,85,86,96,551,0,1
100.83,82,84,95,612,0,1
101.0,80,80,95,599,0,1
100.97,80,80,96,548,0,1
100.81,81,79,95,606,0,1
100.8,82,82,95,572,0,1
100.59,85,84,95,588,0,1
100.72,84,83,96,568,0,1
100.7,84,82,95,622,0,1
100.67,82,83,95,633,0,1
100.5,81,79,95,605,0,1
100.63,80,78,97,576,0,1
100.44,81,79,98,602,0,1
100.2,82,83,98,612,0,1
100.19,82,81,98,555,0,1
99.97,82,83,97,552,0,1
99.9,80,78,98,570,0,1
99.85,80,81,98,580,0,1
99.65,83,84,97,558,0,1
99.54,85,85,97,527,0,1
99.5,83,85,99,560,0,1
99.6,85,83,98,602,0,1
99.6,87,85,97,585,0,1
99.41,86,88,96,512,0,1
99.28,88,88,95,574,0,1
99.26,90,90,95,580,0,1
99.38,89,88,95,544,0,1
99.56,87,87,95,547,0,1
99.54,87,88,95,580,0,1
99.63,86,87,96,541,0,1
99.78,83,81,95,551,0,1
99.93,85,85,95,576,0,1
99.79,86,85,95,548,0,1
99.61,87,85,96,572,0,1
99.5,85,84,97,569,0,1
99.41,88,86,99,541,0,1
99.36,86,86,99,509,0,1
99.22,83,84,100,526,0,1
99.0,82,81,99,538,0,1
99.0,81,80,98,696,0,1
99.09,80,82,98,512,0,1
99.19,82,82,98,555,0,1
99.19,84,83,98,501,0,1
99.16,87,88,99,566,0,1
99.39,89,91,99,533,0,1
99.29,88,88,98,513,0,1
99.07,89,90,96,525,0,1
99.26,90,92,97,560,0,1
99.23,90,90,97,533,0,1
99.27,92,91,98,556,0,1
99.23,90,88,97,534,0,1
99.1,91,92,96,572,0,1
99.12,89,90,95,550,0,1
99.0,86,87,96,566,0,1
99.05,86,84,98,520,0,1
99.06,87,85,96,525,0,1
99.2,89,89,96,509,0,1
99.14,91,93,97,527,0,1
99.0,90,88,95,563,0,1
99.05,90,89,95,527,0,1
99.25,93,95,95,552,0,1
99.28,93,92,95,493,0,1
99.16,94,93,95,486,0,1
99.36,96,95,96,500,0,1
99.5,98,98,96,517,0,1
99.27,97,99,97,519,0,1
99.52,95,96,98,502,0,1
99.47,94,92,100,509,0,1
99.41,93,94,100,489,0,1
117.1,143,48,62,88,1,1
72.2,127,30,27,637,1,1
54.6,108,116,54,307,1,1
104.6,109,47,90,150,1,1
83.1,84,147,20,962,1,1
116.8,23,124,27,942,1,1
78.2,141,112,43,335,1,1
117.6,145,91,27,935,1,1
135.8,78,85,88,283,1,1
106.3,70,146,40,949,1,1
110.4,121,66,30,351,1,1
51.3,147,147,28,140,1,1
67.4,82,86,1,146,1,1
100.9,112,61,27,174,1,1
60.8,24,42,76,189,1,1
85.1,7,65,84,77,1,1
93.0,2,127,98,126,1,1
68.7,16,1,6,132,1,1
78.4,124,41,13,6,1,1
118.9,35,4,37,979,1,1
56.3,28,32,13,358,1,1
140.8,70,93,46,932,1,1
146.7,17,91,72,980,1,1
58.0,37,106,17,311,1,1
139.5,138,18,42,745,1,1
68.5,137,49,63,512,1,1
54.2,1,33,44,936,1,1
81.3,61,12,86,675,1,1
113.6,132,99,33,249,1,1
132.7,88,137,55,636,1,1
65.5,57,65,32,194,1,1
68.0,22,54,3,381,1,1
145.2,95,126,2,70,1,1
57.4,99,140,34,264,1,1
75.7,70,32,34,711,1,1
81.1,19,37,34,765,1,1
66.6,20,90,0,141,1,1
132.6,18,113,90,435,1,1
77.4,134,112,88,181,1,1
61.2,99,69,29,490,1,1
116.4,58,129,74,499,1,1
65.3,118,33,62,824,1,1
98.8,127,116,25,757,1,1
143.4,132,38,91,290,1,1
118.5,103,33,45,138,1,1
133.2,127,28,46,990,1,1
69.7,90,139,26,78,1,1
110.5,26,105,5,336,1,1
112.6,103,21,93,638,1,1
75.2,96,67,19,223,1,1
68.2,86,38,44,187,1,1
76.1,13,58,48,605,1,1
115.4,99,95,8,222,1,1
113.5,71,33,94,942,1,1
102.1,75,49,16,20,1,1
148.0,76,68,94,601,1,1
126.6,28,69,92,636,1,1
94.3,127,67,51,853,1,1
